fishery_name,week,angler_final,hours,total_hours,prop
Skagit fall salmon 2021,2021-09-26,Bank,215.66666666666666,474.48333333333335,0.45452948821525163
Skagit fall salmon 2021,2021-09-26,Boat,258.81666666666666,474.48333333333335,0.5454705117847483
Skagit fall salmon 2021,2021-10-03,Bank,106.75,503.78333333333336,0.21189664869156713
Skagit fall salmon 2021,2021-10-03,Boat,397.03333333333336,503.78333333333336,0.7881033513084329
Skagit fall salmon 2021,2021-10-10,Bank,134.96666666666667,397.23333333333335,0.3397667198120332
Skagit fall salmon 2021,2021-10-10,Boat,262.26666666666665,397.23333333333335,0.6602332801879667
Skagit fall salmon 2021,2021-10-17,Bank,85.75,418.0833333333333,0.2051026509866454
Skagit fall salmon 2021,2021-10-17,Boat,332.3333333333333,418.0833333333333,0.7948973490133546
Skagit fall salmon 2021,2021-10-24,Bank,6.8,29.033333333333335,0.23421354764638344
Skagit fall salmon 2021,2021-10-24,Boat,22.233333333333334,29.033333333333335,0.7657864523536165
Skagit fall salmon 2021,2021-10-31,Bank,58.5,173.48333333333335,0.33720818522432505
Skagit fall salmon 2021,2021-10-31,Boat,114.98333333333333,173.48333333333335,0.6627918147756748
Skagit fall salmon 2021,2021-11-07,Bank,37.68333333333334,177.95000000000002,0.21176360400861666
Skagit fall salmon 2021,2021-11-07,Boat,140.26666666666668,177.95000000000002,0.7882363959913834
Skagit fall salmon 2021,2021-11-21,Bank,8.533333333333333,8.533333333333333,1
Skagit fall salmon 2021,2021-11-28,Bank,0.65,0.65,1
Skagit fall salmon 2021,2021-12-05,Bank,62.11666666666667,94.76666666666667,0.6554695743932466
Skagit fall salmon 2021,2021-12-05,Boat,32.65,94.76666666666667,0.3445304256067534
Skagit fall salmon 2021,2021-12-12,Bank,37.25,84.83333333333334,0.4390962671905697
Skagit fall salmon 2021,2021-12-12,Boat,47.583333333333336,84.83333333333334,0.5609037328094302
Skagit fall salmon 2021,2021-12-19,Bank,77.06666666666666,82.86666666666666,0.9300080450522928
Skagit fall salmon 2021,2021-12-19,Boat,5.8,82.86666666666666,0.06999195494770716
Skagit fall salmon 2021,2021-12-26,Bank,4.833333333333333,4.833333333333333,1
Skagit fall salmon 2022,2022-08-28,Bank,283.35,1001.8833333333333,0.28281736063746615
Skagit fall salmon 2022,2022-08-28,Boat,718.5333333333333,1001.8833333333333,0.7171826393625339
Skagit fall salmon 2022,2022-09-04,Bank,317.98333333333335,1354.75,0.23471735252506615
Skagit fall salmon 2022,2022-09-04,Boat,1036.7666666666667,1354.75,0.7652826474749339
Skagit fall salmon 2022,2022-09-11,Bank,212.78333333333333,1461.1,0.1456322861770812
Skagit fall salmon 2022,2022-09-11,Boat,1248.3166666666666,1461.1,0.8543677138229188
Skagit fall salmon 2022,2022-09-18,Bank,252.5,1823.3,0.13848516426260077
Skagit fall salmon 2022,2022-09-18,Boat,1570.8,1823.3,0.8615148357373992
Skagit fall salmon 2022,2022-09-25,Bank,273.51666666666665,1264.6166666666668,0.21628424950907385
Skagit fall salmon 2022,2022-09-25,Boat,991.1,1264.6166666666668,0.783715750490926
Skagit fall salmon 2022,2022-10-02,Bank,299.46666666666664,1829.3166666666666,0.16370411538005994
Skagit fall salmon 2022,2022-10-02,Boat,1529.85,1829.3166666666666,0.83629588461994
Skagit fall salmon 2022,2022-10-09,Bank,327.4166666666667,1653.6333333333334,0.19799834707411962
Skagit fall salmon 2022,2022-10-09,Boat,1326.2166666666667,1653.6333333333334,0.8020016529258803
Skagit fall salmon 2022,2022-10-16,Bank,186.95,1194.25,0.15654176261251831
Skagit fall salmon 2022,2022-10-16,Boat,1007.3,1194.25,0.8434582373874816
Skagit fall salmon 2022,2022-10-23,Bank,135.8,1170.6833333333334,0.116000626414772
Skagit fall salmon 2022,2022-10-23,Boat,1034.8833333333334,1170.6833333333334,0.8839993735852281
Skagit fall salmon 2022,2022-10-30,Bank,43.35,102.1,0.42458374142997063
Skagit fall salmon 2022,2022-10-30,Boat,58.75,102.1,0.5754162585700294
Skagit fall salmon 2022,2022-11-06,Bank,41.43333333333333,298.3833333333333,0.13885940903759145
Skagit fall salmon 2022,2022-11-06,Boat,256.95,298.3833333333333,0.8611405909624085
Skagit fall salmon 2022,2022-11-13,Bank,135.45,587.7833333333333,0.23044205631326736
Skagit fall salmon 2022,2022-11-13,Boat,452.3333333333333,587.7833333333333,0.7695579436867327
Skagit fall salmon 2022,2022-11-20,Bank,52.4,271.6333333333333,0.19290710516627807
Skagit fall salmon 2022,2022-11-20,Boat,219.23333333333335,271.6333333333333,0.807092894833722
Skagit fall salmon 2022,2022-11-27,Bank,42.833333333333336,88.85,0.48208591258675676
Skagit fall salmon 2022,2022-11-27,Boat,46.016666666666666,88.85,0.5179140874132433
Skagit fall salmon 2023,2023-08-13,Bank,358.05,619.8333333333333,0.5776552836784082
Skagit fall salmon 2023,2023-08-13,Boat,261.7833333333333,619.8333333333333,0.4223447163215918
Skagit fall salmon 2023,2023-08-20,Bank,738.05,1557.2333333333331,0.47394952586852757
Skagit fall salmon 2023,2023-08-20,Boat,819.1833333333333,1557.2333333333331,0.5260504741314725
Skagit fall salmon 2023,2023-08-27,Bank,966.8166666666666,2021.6333333333332,0.47823542020478493
Skagit fall salmon 2023,2023-08-27,Boat,1054.8166666666666,2021.6333333333332,0.5217645797952151
Skagit fall salmon 2023,2023-09-03,Bank,664.3666666666667,1435.3666666666668,0.46285501962332504
Skagit fall salmon 2023,2023-09-03,Boat,771,1435.3666666666668,0.5371449803766749
Skagit fall salmon 2023,2023-09-10,Bank,1242.1666666666667,2266.3166666666666,0.5480993388685018
Skagit fall salmon 2023,2023-09-10,Boat,1024.15,2266.3166666666666,0.4519006611314983
Skagit fall salmon 2023,2023-09-17,Bank,998.6166666666667,1976.1666666666665,0.5053301847010205
Skagit fall salmon 2023,2023-09-17,Boat,977.55,1976.1666666666665,0.4946698152989795
Skagit fall salmon 2023,2023-09-24,Bank,719.4666666666667,1534.3000000000002,0.46892176671229
Skagit fall salmon 2023,2023-09-24,Boat,814.8333333333334,1534.3000000000002,0.5310782332877099
Skagit fall salmon 2023,2023-10-01,Bank,443.5,1371.1666666666665,0.3234471860945667
Skagit fall salmon 2023,2023-10-01,Boat,927.6666666666666,1371.1666666666665,0.6765528139054334
Skagit fall salmon 2023,2023-10-08,Bank,376.46666666666664,1407.9666666666667,0.26738322403465986
Skagit fall salmon 2023,2023-10-08,Boat,1031.5,1407.9666666666667,0.73261677596534
Skagit fall salmon 2023,2023-10-15,Bank,223.5,839.9,0.26610310751279914
Skagit fall salmon 2023,2023-10-15,Boat,616.4,839.9,0.7338968924872008
Skagit fall salmon 2023,2023-10-22,Bank,253.71666666666667,1286.1666666666667,0.1972657768562913
Skagit fall salmon 2023,2023-10-22,Boat,1032.45,1286.1666666666667,0.8027342231437087
Skagit fall salmon 2023,2023-10-29,Bank,137.35,377.31666666666666,0.36401784531118864
Skagit fall salmon 2023,2023-10-29,Boat,239.96666666666667,377.31666666666666,0.6359821546888114
Skagit fall salmon 2023,2023-11-05,Bank,55.96666666666667,167.56666666666666,0.3339964193355878
Skagit fall salmon 2023,2023-11-05,Boat,111.6,167.56666666666666,0.6660035806644121
Skagit fall salmon 2023,2023-11-12,Bank,202.85,418.1,0.48517101171968424
Skagit fall salmon 2023,2023-11-12,Boat,215.25,418.1,0.5148289882803156
Skagit fall salmon 2023,2023-11-19,Bank,80.16666666666667,166.71666666666667,0.4808557432770169
Skagit fall salmon 2023,2023-11-19,Boat,86.55,166.71666666666667,0.519144256722983
Skagit fall salmon 2023,2023-11-26,Bank,43,99.21666666666667,0.4333949269275995
Skagit fall salmon 2023,2023-11-26,Boat,56.21666666666667,99.21666666666667,0.5666050730724005
Skagit fall salmon 2024,2024-09-01,Bank,511.8833333333333,1348.1166666666668,0.3797025479990604
Skagit fall salmon 2024,2024-09-01,Boat,836.2333333333333,1348.1166666666668,0.6202974520009396
Skagit fall salmon 2024,2024-09-08,Bank,611.2666666666667,1654.65,0.3694235437504407
Skagit fall salmon 2024,2024-09-08,Boat,1043.3833333333334,1654.65,0.6305764562495594
Skagit fall salmon 2024,2024-09-15,Bank,562.95,1724.45,0.32645191220389114
Skagit fall salmon 2024,2024-09-15,Boat,1161.5,1724.45,0.6735480877961089
Skagit fall salmon 2024,2024-09-22,Bank,174.91666666666666,775.8166666666666,0.22546134181185418
Skagit fall salmon 2024,2024-09-22,Boat,600.9,775.8166666666666,0.7745386581881458
Skagit fall salmon 2024,2024-09-29,Bank,501.3833333333333,1650.2166666666667,0.303828790158868
Skagit fall salmon 2024,2024-09-29,Boat,1148.8333333333333,1650.2166666666667,0.6961712098411319
Skagit fall salmon 2024,2024-10-06,Bank,305.23333333333335,1184.2166666666667,0.257751256104598
Skagit fall salmon 2024,2024-10-06,Boat,878.9833333333333,1184.2166666666667,0.742248743895402
Skagit fall salmon 2024,2024-10-13,Bank,209.7,887.5666666666666,0.2362639426146393
Skagit fall salmon 2024,2024-10-13,Boat,677.8666666666667,887.5666666666666,0.7637360573853608
Skagit fall salmon 2024,2024-10-20,Bank,237.75,512.1,0.4642647920328061
Skagit fall salmon 2024,2024-10-20,Boat,274.35,512.1,0.535735207967194
Skagit fall salmon 2024,2024-10-27,Bank,247.76666666666668,475.78333333333336,0.5207552457351036
Skagit fall salmon 2024,2024-10-27,Boat,228.01666666666668,475.78333333333336,0.4792447542648965
Skagit fall salmon 2024,2024-11-03,Bank,275,528.75,0.5200945626477541
Skagit fall salmon 2024,2024-11-03,Boat,253.75,528.75,0.4799054373522459
Skagit fall salmon 2024,2024-11-10,Bank,48.56666666666666,78.76666666666667,0.6165890816758358
Skagit fall salmon 2024,2024-11-10,Boat,30.200000000000003,78.76666666666667,0.38341091832416424
Skagit fall salmon 2024,2024-11-17,Bank,121.95,279.75,0.4359249329758713
Skagit fall salmon 2024,2024-11-17,Boat,157.8,279.75,0.5640750670241287
Skagit fall salmon 2024,2024-11-24,Bank,38.516666666666666,48.55,0.7933401991074494
Skagit fall salmon 2024,2024-11-24,Boat,10.033333333333333,48.55,0.20665980089255065
Skagit fall salmon 2025,2025-08-10,Bank,231.15,330.25,0.6999242997728994
Skagit fall salmon 2025,2025-08-10,Boat,99.1,330.25,0.3000757002271007
Skagit fall salmon 2025,2025-08-17,Bank,533.75,892.5,0.5980392156862745
Skagit fall salmon 2025,2025-08-17,Boat,358.75,892.5,0.4019607843137255
Skagit fall salmon 2025,2025-08-24,Bank,1024.9,1575.0333333333333,0.6507163869547735
Skagit fall salmon 2025,2025-08-24,Boat,550.1333333333333,1575.0333333333333,0.34928361304522654
Skagit fall salmon 2025,2025-08-31,Bank,704.2,1355.3833333333332,0.5195578126729217
Skagit fall salmon 2025,2025-08-31,Boat,651.1833333333333,1355.3833333333332,0.48044218732707844
Skagit fall salmon 2025,2025-09-07,Bank,701.9833333333333,1576.0500000000002,0.4454067658597971
Skagit fall salmon 2025,2025-09-07,Boat,874.0666666666667,1576.0500000000002,0.5545932341402028
Skagit fall salmon 2025,2025-09-14,Bank,908.1833333333333,1760.1999999999998,0.5159546263682158
Skagit fall salmon 2025,2025-09-14,Boat,852.0166666666667,1760.1999999999998,0.4840453736317843
Skagit fall salmon 2025,2025-09-21,Bank,1438.45,2630.0666666666666,0.5469252997389167
Skagit fall salmon 2025,2025-09-21,Boat,1191.6166666666668,2630.0666666666666,0.45307470026108343
Skagit fall salmon 2025,2025-09-28,Bank,705.55,1474.25,0.4785823299983042
Skagit fall salmon 2025,2025-09-28,Boat,768.7,1474.25,0.5214176700016958
Skagit fall salmon 2025,2025-10-05,Bank,920.7333333333333,1892.2666666666667,0.48657694475760993
Skagit fall salmon 2025,2025-10-05,Boat,971.5333333333333,1892.2666666666667,0.5134230552423901
Skagit fall salmon 2025,2025-10-12,Bank,683.4333333333333,1705.55,0.4007114029687393
Skagit fall salmon 2025,2025-10-12,Boat,1022.1166666666667,1705.55,0.5992885970312607
Skagit fall salmon 2025,2025-10-19,Bank,529.9666666666667,1128.1333333333332,0.46977307646850264
Skagit fall salmon 2025,2025-10-19,Boat,598.1666666666666,1128.1333333333332,0.5302269235314975
Skagit fall salmon 2025,2025-10-26,Bank,275.98333333333335,466.45000000000005,0.5916675599385429
Skagit fall salmon 2025,2025-10-26,Boat,190.46666666666667,466.45000000000005,0.4083324400614571
Skagit fall salmon 2025,2025-11-02,Bank,144.63333333333333,233.46666666666664,0.6195031410622501
Skagit fall salmon 2025,2025-11-02,Boat,88.83333333333333,233.46666666666664,0.38049685893774987
Skagit fall salmon 2025,2025-11-09,Bank,195.13333333333333,534,0.36541822721598
Skagit fall salmon 2025,2025-11-09,Boat,338.8666666666667,534,0.63458177278402
Skagit fall salmon 2025,2025-11-16,Bank,53.33333333333333,95.33333333333333,0.5594405594405594
Skagit fall salmon 2025,2025-11-16,Boat,42,95.33333333333333,0.4405594405594406
Skagit spring Chinook 2021 lower,2021-05-16,Bank,97.68333333333334,137.9,0.7083635484650713
Skagit spring Chinook 2021 lower,2021-05-16,Boat,40.21666666666667,137.9,0.2916364515349287
Skagit spring Chinook 2021 lower,2021-05-23,Bank,157.88333333333333,318.7166666666667,0.49537206505255443
Skagit spring Chinook 2021 lower,2021-05-23,Boat,160.83333333333334,318.7166666666667,0.5046279349474455
Skagit spring Chinook 2021 lower,2021-05-30,Bank,21.916666666666668,49.41666666666667,0.44350758853288363
Skagit spring Chinook 2021 lower,2021-05-30,Boat,27.5,49.41666666666667,0.5564924114671163
Skagit spring Chinook 2021 upper,2021-05-30,Bank,40,163,0.24539877300613497
Skagit spring Chinook 2021 upper,2021-05-30,Boat,123,163,0.754601226993865
Skagit spring Chinook 2021 upper,2021-06-06,Bank,50.5,314.25,0.16070007955449483
Skagit spring Chinook 2021 upper,2021-06-06,Boat,263.75,314.25,0.8392999204455052
Skagit spring Chinook 2021 upper,2021-06-13,Bank,6,116.75,0.05139186295503212
Skagit spring Chinook 2021 upper,2021-06-13,Boat,110.75,116.75,0.9486081370449678
Skagit spring Chinook 2021 upper,2021-06-20,Bank,33.916666666666664,147.66666666666666,0.22968397291196388
Skagit spring Chinook 2021 upper,2021-06-20,Boat,113.75,147.66666666666666,0.7703160270880361
Skagit spring Chinook 2021 upper,2021-06-27,Bank,12.333333333333334,17.333333333333336,0.7115384615384615
Skagit spring Chinook 2021 upper,2021-06-27,Boat,5,17.333333333333336,0.28846153846153844
Skagit spring Chinook 2021 upper,2021-07-04,Bank,7.75,56.5,0.13716814159292035
Skagit spring Chinook 2021 upper,2021-07-04,Boat,48.75,56.5,0.8628318584070797
Skagit spring Chinook 2021 upper,2021-07-11,Bank,6,30.333333333333332,0.19780219780219782
Skagit spring Chinook 2021 upper,2021-07-11,Boat,24.333333333333332,30.333333333333332,0.8021978021978022
Skagit spring Chinook 2022 lower,2022-05-01,Bank,130.05,183.75,0.7077551020408164
Skagit spring Chinook 2022 lower,2022-05-01,Boat,53.699999999999996,183.75,0.2922448979591836
Skagit spring Chinook 2022 lower,2022-05-08,Bank,214.48333333333332,296.31666666666666,0.7238314865852973
Skagit spring Chinook 2022 lower,2022-05-08,Boat,81.83333333333333,296.31666666666666,0.2761685134147027
Skagit spring Chinook 2022 lower,2022-05-15,Bank,288.5,452.16666666666663,0.6380390711389606
Skagit spring Chinook 2022 lower,2022-05-15,Boat,163.66666666666666,452.16666666666663,0.3619609288610394
Skagit spring Chinook 2022 lower,2022-05-22,Bank,204.16666666666666,322.1333333333333,0.6337955298013245
Skagit spring Chinook 2022 lower,2022-05-22,Boat,117.96666666666667,322.1333333333333,0.3662044701986755
Skagit spring Chinook 2022 lower,2022-05-29,Bank,63.53333333333333,65.28333333333333,0.9731937707429155
Skagit spring Chinook 2022 lower,2022-05-29,Boat,1.75,65.28333333333333,0.026806229257084504
Skagit spring Chinook 2022 upper,2022-05-29,Bank,28.983333333333334,147.51666666666665,0.19647497457914362
Skagit spring Chinook 2022 upper,2022-05-29,Boat,118.53333333333333,147.51666666666665,0.8035250254208565
Skagit spring Chinook 2022 upper,2022-06-05,Bank,66.76666666666667,148.96666666666667,0.44819870217050795
Skagit spring Chinook 2022 upper,2022-06-05,Boat,82.2,148.96666666666667,0.551801297829492
Skagit spring Chinook 2022 upper,2022-06-12,Bank,70.66666666666667,234.43333333333334,0.3014360870183421
Skagit spring Chinook 2022 upper,2022-06-12,Boat,163.76666666666668,234.43333333333334,0.698563912981658
Skagit spring Chinook 2022 upper,2022-06-19,Bank,40.2,180.81666666666666,0.22232463821550374
Skagit spring Chinook 2022 upper,2022-06-19,Boat,140.61666666666667,180.81666666666666,0.7776753617844964
Skagit spring Chinook 2022 upper,2022-06-26,Bank,27.833333333333336,36.43333333333334,0.7639524245196706
Skagit spring Chinook 2022 upper,2022-06-26,Boat,8.6,36.43333333333334,0.23604757548032934
Skagit spring Chinook 2022 upper,2022-07-03,Bank,11.85,11.85,1
Skagit spring Chinook 2022 upper,2022-07-10,Bank,18.616666666666667,25.116666666666667,0.7412076974120769
Skagit spring Chinook 2022 upper,2022-07-10,Boat,6.5,25.116666666666667,0.258792302587923
Skagit spring Chinook 2023 lower,2023-04-30,Bank,88.96666666666667,153.55,0.5793986757842179
Skagit spring Chinook 2023 lower,2023-04-30,Boat,64.58333333333333,153.55,0.420601324215782
Skagit spring Chinook 2023 lower,2023-05-07,Bank,268.5833333333333,489.0833333333333,0.5491565854489692
Skagit spring Chinook 2023 lower,2023-05-07,Boat,220.5,489.0833333333333,0.45084341455103083
Skagit spring Chinook 2023 lower,2023-05-14,Bank,77.13333333333334,107.53333333333333,0.7172969621822691
Skagit spring Chinook 2023 lower,2023-05-14,Boat,30.4,107.53333333333333,0.28270303781773093
Skagit spring Chinook 2023 lower,2023-05-21,Bank,78.91666666666667,162.4,0.485940065681445
Skagit spring Chinook 2023 lower,2023-05-21,Boat,83.48333333333333,162.4,0.514059934318555
Skagit spring Chinook 2023 lower,2023-05-28,Bank,0.5,53.35,0.00937207122774133
Skagit spring Chinook 2023 lower,2023-05-28,Boat,52.85,53.35,0.9906279287722587
Skagit spring Chinook 2023 upper,2023-05-28,Bank,39.333333333333336,136,0.28921568627450983
Skagit spring Chinook 2023 upper,2023-05-28,Boat,96.66666666666667,136,0.7107843137254902
Skagit spring Chinook 2023 upper,2023-06-04,Bank,71.63333333333334,94.63333333333334,0.7569566748855231
Skagit spring Chinook 2023 upper,2023-06-04,Boat,23,94.63333333333334,0.2430433251144769
Skagit spring Chinook 2023 upper,2023-06-11,Bank,120.63333333333334,432.1333333333333,0.2791576673866091
Skagit spring Chinook 2023 upper,2023-06-11,Boat,311.5,432.1333333333333,0.7208423326133909
Skagit spring Chinook 2023 upper,2023-06-18,Bank,80.61666666666666,187.05,0.43098993139089364
Skagit spring Chinook 2023 upper,2023-06-18,Boat,106.43333333333334,187.05,0.5690100686091063
Skagit spring Chinook 2023 upper,2023-06-25,Bank,11.333333333333334,78.21666666666665,0.14489665459194548
Skagit spring Chinook 2023 upper,2023-06-25,Boat,66.88333333333333,78.21666666666665,0.8551033454080545
